File,Gamma,V,T,E,V_living,G_Edges,BBR19,LS,LSAR,DEC
rollernet2741,2,62,4,6142,246,4176,57,61,61,60
rollernet3254,2,62,4,5329,243,3401,58,59,59,58
rollernet3202,2,62,4,5508,244,3573,57,60,60,58
rollernet2756,2,62,4,6126,246,4161,57,61,60,60
rollernet2408,2,62,5,6822,306,4738,61,61,60,73
rollernet1251,2,62,8,10081,487,7070,102,117,118,123
rollernet3470,2,62,3,4988,185,3078,31,30,31,31
rollernet3469,2,62,3,4988,185,3078,31,30,31,31
rollernet3448,2,62,3,4985,185,3076,31,30,31,31
rollernet1284,2,62,8,10050,487,7118,106,116,118,121
rollernet1228,2,62,9,10422,545,7399,115,120,120,134
rollernet1779,2,62,6,8367,369,6020,78,89,90,80
rollernet3333,2,62,3,4978,185,3068,31,30,31,31
rollernet1706,2,62,6,8433,369,6071,84,90,91,91
rollernet1177,2,62,9,10867,546,7868,116,120,120,132
rollernet3190,2,62,4,5526,244,3591,57,60,60,58
rollernet3464,2,62,3,4988,185,3078,31,30,31,31
rollernet1830,2,62,6,8248,369,5913,74,90,91,80
rollernet3111,2,62,4,5728,244,3796,56,60,60,58
rollernet2388,2,62,5,6882,306,4794,61,61,61,73
rollernet3495,2,62,3,4988,185,3078,31,30,31,31
rollernet1252,2,62,8,10085,487,7076,102,117,118,124
rollernet2544,2,62,4,6253,247,4233,57,61,61,49
rollernet1303,2,62,8,10033,486,7154,110,116,117,128
rollernet2521,2,62,4,6266,247,4246,57,61,61,49
rollernet3441,2,62,3,4986,185,3078,31,30,31,31
rollernet1933,2,62,6,7857,367,5616,81,89,89,78
rollernet2113,2,62,5,7334,307,5178,61,61,61,75
rollernet1937,2,62,6,7833,367,5597,81,90,89,82
rollernet3457,2,62,3,4986,185,3076,31,30,31,31
rollernet2281,2,62,5,7152,307,5037,61,61,61,73
rollernet3315,2,62,4,5072,236,3156,47,50,51,50
rollernet3152,2,62,4,5621,244,3694,56,60,60,58
rollernet1974,2,62,6,7661,364,5468,80,87,87,77
rollernet2760,2,62,4,6122,246,4156,57,59,59,60
rollernet1169,2,62,9,10890,546,7875,115,119,119,133
rollernet2238,2,62,5,7256,307,5143,61,61,61,61
rollernet2952,2,62,4,5998,245,4054,58,60,61,59
rollernet1855,2,62,6,8156,368,5831,78,90,90,81
rollernet3120,2,62,4,5708,244,3777,56,60,60,58
rollernet2039,2,62,5,7382,307,5220,61,61,61,71
rollernet3332,2,62,3,4978,185,3068,31,30,31,31
rollernet3042,2,62,4,5854,245,3911,57,59,60,59
rollernet3405,2,62,3,4981,185,3074,31,30,31,31
rollernet2158,2,62,5,7327,307,5189,61,61,61,61
rollernet3055,2,62,4,5834,245,3896,58,60,61,59
rollernet2391,2,62,5,6876,306,4788,61,61,61,73
rollernet2981,2,62,4,5955,245,4006,58,59,61,59
rollernet1089,2,62,10,11288,607,8022,124,142,120,154
rollernet2081,2,62,5,7338,307,5166,61,61,60,70
rollernet2813,2,62,4,6079,246,4117,58,59,60,60
rollernet1019,2,62,10,11640,609,8216,132,145,120,155
rollernet1337,2,62,8,9992,486,7231,104,118,119,123
rollernet1577,2,62,7,9042,428,6549,89,89,90,105
rollernet3076,2,62,4,5792,244,3859,58,59,60,59
rollernet1408,2,62,8,9614,484,6936,104,114,115,111
rollernet2228,2,62,5,7277,307,5164,61,60,61,61
rollernet1325,2,62,8,10040,486,7257,103,117,119,126
rollernet1134,2,62,9,11010,548,7920,117,118,120,136
rollernet2406,2,62,5,6832,306,4747,61,61,61,74
rollernet2215,2,62,5,7303,307,5187,61,61,61,62
rollernet2491,2,62,5,6305,288,4268,60,61,61,61
rollernet1763,2,62,6,8396,369,6052,77,91,91,80
rollernet2181,2,62,5,7335,307,5207,61,60,60,61
rollernet1345,2,62,8,9958,486,7208,108,117,119,120
rollernet2799,2,62,4,6084,246,4123,58,59,60,60
rollernet2522,2,62,4,6265,247,4244,57,61,61,48
rollernet2551,2,62,4,6254,247,4237,57,61,61,49
rollernet3100,2,62,4,5760,244,3828,56,60,60,59
rollernet3054,2,62,4,5835,245,3895,58,60,61,59
rollernet3028,2,62,4,5880,245,3935,58,59,61,60
rollernet2396,2,62,5,6871,306,4787,61,61,61,74
rollernet2876,2,62,4,6048,245,4091,58,60,61,59
rollernet1941,2,62,6,7804,367,5573,80,89,89,77
rollernet2089,2,62,5,7341,307,5179,61,61,61,70
rollernet2381,2,62,5,6910,306,4818,61,61,61,73
rollernet1689,2,62,6,8435,369,6062,77,90,91,95
rollernet2084,2,62,5,7340,307,5170,61,61,61,70
rollernet3587,2,62,3,4998,185,3092,31,30,31,31
rollernet3360,2,62,3,4980,185,3072,31,30,31,31
rollernet1533,2,62,7,9209,429,6649,89,90,90,104
rollernet1211,2,62,9,10624,546,7634,117,118,120,133
rollernet1789,2,62,6,8342,369,5992,76,88,90,80
rollernet3294,2,62,4,5225,242,3306,55,57,57,55
rollernet1014,2,62,10,11640,608,8200,132,145,121,153
rollernet2129,2,62,5,7333,307,5185,61,61,60,62
rollernet1069,2,62,10,11292,608,7855,121,147,120,145
rollernet1040,2,62,10,11522,608,8089,129,143,120,144
rollernet2768,2,62,4,6114,246,4148,57,59,60,60
rollernet2678,2,62,4,6161,246,4184,57,61,61,51
rollernet2723,2,62,4,6148,246,4182,57,61,61,60
rollernet3578,2,62,3,4995,185,3089,31,30,31,31
rollernet3310,2,62,4,5101,238,3181,49,51,50,50
rollernet1492,2,62,7,9299,428,6689,87,91,91,103
rollernet1840,2,62,6,8208,368,5888,78,90,90,80
rollernet3138,2,62,4,5665,244,3737,56,60,60,59
rollernet2542,2,62,4,6253,247,4231,57,61,61,48
rollernet2263,2,62,5,7197,307,5085,61,61,61,61
rollernet2625,2,62,4,6198,246,4209,58,60,61,52
rollernet2772,2,62,4,6106,246,4140,57,61,61,60
rollernet2970,2,62,4,5974,245,4027,58,59,61,59
rollernet2672,2,62,4,6161,246,4182,57,60,60,51
rollernet2711,2,62,4,6146,246,4174,57,61,61,60
rollernet1578,2,62,7,9041,428,6550,89,89,90,110
rollernet3094,2,62,4,5767,244,3833,57,60,60,59
rollernet2906,2,62,4,6027,245,4078,58,60,61,59
rollernet1934,2,62,6,7851,367,5608,81,89,89,79
rollernet3484,2,62,3,4988,185,3078,31,30,31,31
rollernet2967,2,62,4,5978,245,4031,58,60,61,59
rollernet2270,2,62,5,7182,307,5072,61,61,61,61
rollernet1900,2,62,6,7982,368,5690,80,90,90,79
rollernet1295,2,62,8,10010,487,7101,105,116,118,124
rollernet2737,2,62,4,6141,246,4175,57,61,61,60
rollernet2323,2,62,5,7070,306,4968,61,61,61,71
rollernet2187,2,62,5,7337,307,5218,61,61,61,61
rollernet3188,2,62,4,5531,244,3597,57,59,59,58
rollernet3396,2,62,3,4983,185,3076,31,30,31,31
rollernet1914,2,62,6,7962,367,5703,81,90,89,84
rollernet1506,2,62,7,9275,430,6683,89,90,91,106
rollernet1016,2,62,10,11635,609,8202,132,145,121,152
rollernet2037,2,62,5,7382,307,5221,61,61,61,71
rollernet1564,2,62,7,9093,428,6564,89,89,90,101
rollernet3106,2,62,4,5737,244,3805,56,60,60,58
rollernet2705,2,62,4,6148,246,4173,57,60,60,60
rollernet3336,2,62,3,4979,185,3070,31,30,31,31
rollernet3116,2,62,4,5715,244,3784,56,60,60,58
rollernet2262,2,62,5,7199,307,5086,61,61,61,61
rollernet1459,2,62,7,9414,427,6830,89,90,90,104
rollernet2041,2,62,5,7380,307,5219,61,61,61,71
rollernet2267,2,62,5,7189,307,5081,61,61,61,61
rollernet2640,2,62,4,6193,246,4209,58,60,61,51
rollernet3098,2,62,4,5762,244,3829,56,60,60,59
rollernet2729,2,62,4,6147,246,4181,57,60,60,60
rollernet3124,2,62,4,5699,244,3768,56,60,60,58
rollernet2680,2,62,4,6159,246,4182,57,60,60,51
rollernet1256,2,62,8,10098,487,7109,102,117,118,120
rollernet1148,2,62,9,10943,547,7873,113,119,120,131
rollernet2866,2,62,4,6049,245,4094,58,60,61,59
rollernet1982,2,62,6,7601,362,5411,77,88,85,76
rollernet2855,2,62,4,6064,246,4108,58,60,61,60
rollernet2200,2,62,5,7308,307,5188,61,61,61,61
rollernet2853,2,62,4,6065,246,4109,58,60,61,60
rollernet2234,2,62,5,7268,307,5156,61,60,61,61
rollernet1226,2,62,9,10435,545,7413,115,120,118,131
rollernet1076,2,62,10,11300,608,7952,124,147,119,144
rollernet2591,2,62,4,6228,247,4224,58,61,61,47
rollernet3068,2,62,4,5800,244,3865,58,59,60,59
rollernet1011,2,62,10,11661,608,8232,134,146,120,158
rollernet1841,2,62,6,8201,368,5879,78,90,90,81
rollernet1138,2,62,9,10992,548,7911,116,119,121,132
rollernet3437,2,62,3,4987,185,3080,31,30,31,31
rollernet2213,2,62,5,7306,307,5190,61,61,61,62
rollernet1853,2,62,6,8158,368,5831,78,90,90,80
rollernet2332,2,62,5,7040,306,4938,61,61,61,71
rollernet1658,2,62,7,8519,418,6124,88,90,92,94
rollernet1548,2,62,7,9165,429,6615,89,89,90,100
rollernet2580,2,62,4,6236,247,4225,58,61,61,47
rollernet3181,2,62,4,5547,244,3613,57,60,60,58
rollernet1846,2,62,6,8186,368,5865,78,90,90,82
rollernet2749,2,62,4,6134,246,4167,57,60,60,60
rollernet1898,2,62,6,7991,368,5697,80,90,90,79
rollernet1082,2,62,10,11285,607,7981,122,144,122,143
rollernet1851,2,62,6,8167,368,5840,78,90,90,80
rollernet3229,2,62,4,5393,244,3461,57,60,60,58
rollernet2188,2,62,5,7337,307,5218,61,61,61,61
rollernet3185,2,62,4,5536,244,3602,57,60,60,58
rollernet3349,2,62,3,4980,185,3073,31,30,31,31
rollernet2320,2,62,5,7077,306,4975,61,61,61,70
rollernet1503,2,62,7,9281,430,6685,88,90,91,107
rollernet3245,2,62,4,5336,243,3408,58,59,59,58
rollernet3461,2,62,3,4985,185,3075,31,30,31,31
rollernet1202,2,62,9,10709,546,7710,117,119,121,134
rollernet1132,2,62,9,11008,548,7907,117,118,119,133
rollernet2201,2,62,5,7309,307,5189,61,61,61,61
rollernet2299,2,62,5,7111,306,5006,61,61,61,72
rollernet1784,2,62,6,8357,369,6008,78,90,90,80
rollernet3218,2,62,4,5440,244,3504,57,60,60,59
rollernet3502,2,62,3,4992,185,3083,31,30,31,31
rollernet1065,2,62,10,11323,608,7876,126,146,121,143
rollernet1370,2,62,8,9883,486,7176,107,116,117,112
rollernet1172,2,62,9,10884,546,7875,115,119,118,130
rollernet1086,2,62,10,11295,607,8015,128,144,120,145
rollernet3238,2,62,4,5359,244,3428,58,59,59,58
rollernet1687,2,62,6,8436,369,6064,77,89,91,95
rollernet1587,2,62,7,9020,428,6547,90,90,92,106
rollernet2472,2,62,5,6504,303,4445,60,60,60,69
rollernet2283,2,62,5,7146,307,5033,61,61,61,73
rollernet3203,2,62,4,5503,244,3568,57,60,60,58
rollernet2236,2,62,5,7260,307,5147,61,61,61,61
rollernet2836,2,62,4,6070,246,4112,58,60,61,60
rollernet3273,2,62,4,5286,243,3363,57,59,60,58
rollernet1206,2,62,9,10668,546,7671,114,120,121,131
rollernet1265,2,62,8,10091,487,7122,105,118,118,121
rollernet1584,2,62,7,9026,428,6542,90,90,90,106
rollernet2860,2,62,4,6055,245,4101,58,60,61,59
rollernet1313,2,62,8,10037,485,7215,104,116,118,121
rollernet2221,2,62,5,7293,307,5178,61,61,61,62
rollernet1652,2,62,7,8609,424,6195,88,90,92,99
rollernet2107,2,62,5,7331,307,5172,61,61,60,74
rollernet1010,2,62,10,11678,608,8251,132,146,120,156
rollernet1796,2,62,6,8328,369,5979,76,90,91,83
rollernet2424,2,62,5,6731,306,4651,61,61,61,65
rollernet3522,2,62,3,4994,185,3086,31,30,31,31
rollernet2114,2,62,5,7333,307,5177,61,61,60,75
rollernet2140,2,62,5,7328,307,5181,61,61,61,62
rollernet3446,2,62,3,4985,185,3077,31,30,31,31
rollernet1877,2,62,6,8070,368,5772,81,90,90,86
rollernet1598,2,62,7,8954,428,6486,88,89,92,90
rollernet1127,2,62,9,11001,548,7877,117,118,119,134
rollernet3526,2,62,3,4994,185,3086,31,30,31,31
rollernet2882,2,62,4,6047,245,4091,58,60,61,59
rollernet1344,2,62,8,9968,486,7220,108,118,119,120
rollernet3361,2,62,3,4980,185,3072,31,30,31,31
rollernet3001,2,62,4,5920,245,3970,58,59,61,60
rollernet1453,2,62,7,9424,427,6829,89,90,90,104
rollernet2414,2,62,5,6777,306,4692,61,61,61,70
rollernet2901,2,62,4,6033,245,4083,58,60,61,59
rollernet2070,2,62,5,7358,307,5191,61,61,61,68
rollernet2162,2,62,5,7334,307,5199,61,61,60,61
rollernet2079,2,62,5,7341,307,5169,61,61,60,70
rollernet1617,2,62,7,8797,428,6341,88,89,91,91
rollernet2385,2,62,5,6893,306,4805,61,61,61,73
rollernet1258,2,62,8,10089,487,7105,102,117,118,122
rollernet3182,2,62,4,5546,244,3612,57,60,60,58
rollernet3010,2,62,4,5908,245,3958,58,59,61,60
rollernet3365,2,62,3,4980,185,3072,31,30,31,31
rollernet2247,2,62,5,7232,307,5119,61,61,61,61
rollernet2305,2,62,5,7100,306,4997,61,61,61,69
rollernet2700,2,62,4,6146,246,4169,57,61,61,51
rollernet1098,2,62,10,11251,606,8027,122,144,120,147
rollernet2342,2,62,5,7017,306,4919,61,61,61,69
rollernet2582,2,62,4,6238,247,4230,58,61,61,47
rollernet1327,2,62,8,10040,486,7265,103,117,118,124
rollernet1186,2,62,9,10818,546,7826,115,118,120,135
rollernet1164,2,62,9,10900,546,7877,113,118,119,131
rollernet1928,2,62,6,7900,367,5653,80,90,89,83
rollernet2029,2,62,5,7388,307,5226,61,60,60,71
rollernet2892,2,62,4,6037,245,4085,58,59,60,59
rollernet3400,2,62,3,4982,185,3075,31,30,31,31
rollernet3084,2,62,4,5784,244,3851,57,59,60,59
rollernet2461,2,62,5,6570,305,4503,60,61,61,72
rollernet2014,2,62,5,7395,307,5237,61,61,61,71
rollernet1291,2,62,8,10033,487,7115,104,117,118,122
rollernet3015,2,62,4,5896,245,3946,58,58,60,60
rollernet3340,2,62,3,4980,185,3071,31,30,31,31
rollernet3506,2,62,3,4993,185,3085,31,30,31,31
rollernet2546,2,62,4,6255,247,4236,57,61,61,49
rollernet2982,2,62,4,5953,245,4003,58,59,61,59
rollernet3052,2,62,4,5840,245,3898,58,60,61,59
rollernet1428,2,62,7,9400,428,6776,89,90,90,101
rollernet2571,2,62,4,6244,247,4230,58,61,61,48
rollernet1676,2,62,6,8447,369,6076,77,89,91,95
rollernet3328,2,62,3,4978,185,3068,31,30,31,31
rollernet1080,2,62,10,11276,608,7953,129,146,121,142
rollernet1516,2,62,7,9241,430,6646,89,90,90,103
rollernet2023,2,62,5,7387,307,5228,61,61,61,69
rollernet3497,2,62,3,4991,185,3082,31,30,31,31
rollernet3230,2,62,4,5388,244,3456,57,60,60,58
rollernet3329,2,62,3,4978,185,3068,31,30,31,31
rollernet2916,2,62,4,6016,245,4065,58,60,61,59
rollernet2482,2,62,5,6404,300,4351,60,60,60,69
rollernet1500,2,62,7,9271,429,6667,89,90,91,105
rollernet1769,2,62,6,8396,369,6053,77,90,90,81
rollernet2026,2,62,5,7388,307,5227,61,61,60,69
rollernet2062,2,62,5,7366,307,5204,61,61,61,68
rollernet1084,2,62,10,11287,607,7994,128,142,119,143
rollernet3066,2,62,4,5804,244,3869,58,59,60,59
rollernet1829,2,62,6,8253,369,5918,74,90,91,80
rollernet1585,2,62,7,9024,428,6543,90,89,89,104
rollernet1515,2,62,7,9251,430,6660,89,90,90,105
rollernet1496,2,62,7,9286,429,6676,87,91,91,105
rollernet2689,2,62,4,6153,246,4177,57,59,59,47
rollernet3439,2,62,3,4986,185,3078,31,30,31,31
rollernet1771,2,62,6,8395,369,6052,77,90,90,81
rollernet3047,2,62,4,5847,245,3904,57,59,60,59
rollernet2671,2,62,4,6166,246,4189,57,60,60,51
rollernet2256,2,62,5,7213,307,5099,61,61,60,61
rollernet1025,2,62,10,11616,608,8197,128,146,121,156
rollernet2538,2,62,4,6255,247,4233,57,61,61,48
rollernet2739,2,62,4,6141,246,4175,57,61,61,60
rollernet3220,2,62,4,5428,244,3493,56,60,60,59
rollernet1940,2,62,6,7813,367,5581,80,89,89,77
rollernet2574,2,62,4,6240,247,4227,58,61,61,47
rollernet1864,2,62,6,8112,368,5793,76,90,90,82
rollernet2565,2,62,4,6251,247,4239,57,61,61,48
rollernet3176,2,62,4,5565,244,3632,57,60,60,58
rollernet2210,2,62,5,7305,307,5189,61,61,61,62
rollernet2334,2,62,5,7037,306,4937,61,61,61,70
rollernet1194,2,62,9,10769,546,7782,117,121,120,131
rollernet3564,2,62,3,4996,185,3089,31,30,31,31
rollernet2793,2,62,4,6091,246,4131,58,59,60,59
rollernet3318,2,62,4,5044,232,3131,44,47,49,48
rollernet2056,2,62,5,7369,307,5206,61,59,60,70
rollernet1883,2,62,6,8051,368,5757,81,90,90,82
rollernet1437,2,62,7,9412,427,6804,89,90,90,102
rollernet3137,2,62,4,5665,244,3737,56,60,60,59
rollernet1329,2,62,8,10045,486,7278,104,117,119,124
rollernet2938,2,62,4,5998,245,4051,58,59,60,60
rollernet3216,2,62,4,5447,244,3511,57,60,60,58
rollernet2000,2,62,5,7411,307,5252,61,61,61,68
rollernet1438,2,62,7,9419,427,6813,89,90,90,102
rollernet3401,2,62,3,4982,185,3075,31,30,31,31
rollernet2358,2,62,5,6968,306,4869,61,61,61,67
rollernet2043,2,62,5,7377,307,5213,61,61,61,71
rollernet2487,2,62,5,6351,296,4309,60,61,61,64
rollernet1467,2,62,7,9386,427,6797,89,90,90,105
rollernet2937,2,62,4,5996,245,4049,58,59,60,59
rollernet1712,2,62,6,8436,369,6073,84,91,91,91
rollernet1273,2,62,8,10087,487,7148,106,117,119,123
rollernet3462,2,62,3,4988,185,3078,31,30,31,31
rollernet2374,2,62,5,6924,306,4831,61,61,61,71
rollernet3145,2,62,4,5651,244,3723,56,60,60,59
rollernet1072,2,62,10,11278,608,7873,127,147,120,146
rollernet3538,2,62,3,4995,185,3087,31,30,31,31
rollernet2330,2,62,5,7042,306,4938,61,61,61,71
rollernet3386,2,62,3,4984,185,3077,31,30,31,31
rollernet3062,2,62,4,5818,244,3883,58,59,60,59
rollernet2442,2,62,5,6654,305,4577,61,61,61,71
rollernet1024,2,62,10,11619,608,8203,132,145,121,155
rollernet1155,2,62,9,10910,546,7850,113,120,120,133
rollernet3141,2,62,4,5658,244,3730,56,59,60,59
rollernet1235,2,62,9,10361,544,7348,114,120,120,132
rollernet1845,2,62,6,8187,368,5864,78,90,90,85
rollernet2942,2,62,4,5996,245,4051,58,59,60,59
rollernet2220,2,62,5,7298,307,5184,61,60,60,62
rollernet3443,2,62,3,4987,185,3079,31,30,31,31
rollernet1760,2,62,6,8397,369,6055,77,91,91,80
rollernet1553,2,62,7,9140,429,6604,89,90,90,102
rollernet3348,2,62,3,4980,185,3073,31,30,31,31
rollernet1018,2,62,10,11635,609,8206,132,145,121,155
rollernet3447,2,62,3,4985,185,3077,31,30,31,31
rollernet2249,2,62,5,7228,307,5115,61,61,61,61
rollernet1448,2,62,7,9414,427,6807,89,90,90,106
rollernet1168,2,62,9,10896,546,7879,115,119,119,133
